SampleName_TF-prey,Treatment-1_TF batch,Treatment-2_DNA-bait,Treatment-3_Day,Treatment-4_Experimental method,Treatment-5_Plate,Bio-replicate Treatment_Bio-rep,Signal
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-249_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-250_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-251_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-252_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-253_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-254_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-255_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-256_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-257_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-258_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-259_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-260_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-261_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-262_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-263_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-264_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-265_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-266_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-267_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-268_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-269_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-270_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-271_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-272_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-273_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-274_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-275_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-276_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-277_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-278_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-279_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-280_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-281_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-282_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-283_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-284_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-285_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-286_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-287_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#3_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-288_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-289_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-290_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-291_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-292_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-293_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-294_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-295_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-296_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-297_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-298_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-299_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-300_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-301_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-302_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-303_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-304_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-305_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-306_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-307_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-308_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-309_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-310_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-311_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#1_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-312_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-313_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-314_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-315_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-316_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-317_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-318_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-319_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-320_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-321_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-322_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-323_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-324_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-325_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-326_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-327_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-328_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-329_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-330_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-331_LargeScale.csv
